state,county,biden_party,trump_party,biden_total_votes,trump_total_votes,biden_won,trump_won,biden_percent,trump_percent
Louisiana,Sabine Parish,DEM,REP,1731,8776,FALSE,TRUE,0.16474731131626535,0.8352526886837346
Louisiana,St. Bernard Parish,DEM,REP,6151,11179,FALSE,TRUE,0.354933641084824,0.6450663589151759
Louisiana,St. Charles Parish,DEM,REP,9800,18233,FALSE,TRUE,0.34958798558841364,0.6504120144115864
Louisiana,St. Helena Parish,DEM,REP,3346,2714,TRUE,FALSE,0.5521452145214522,0.44785478547854785
Louisiana,St. James Parish,DEM,REP,6510,5954,TRUE,FALSE,0.5223042362002568,0.4776957637997432
Louisiana,St. John the Baptist Parish,DEM,REP,13582,7538,TRUE,FALSE,0.6430871212121212,0.3569128787878788
Louisiana,St. Landry Parish,DEM,REP,17372,23171,FALSE,TRUE,0.4284833386774536,0.5715166613225464
Louisiana,St. Martin Parish,DEM,REP,8439,18203,FALSE,TRUE,0.3167554988364237,0.6832445011635764
Louisiana,St. Mary Parish,DEM,REP,8055,14811,FALSE,TRUE,0.352269745473629,0.647730254526371
Louisiana,St. Tammany Parish,DEM,REP,37746,99666,FALSE,TRUE,0.27469216662300233,0.7253078333769977
Louisiana,Tangipahoa Parish,DEM,REP,18887,37806,FALSE,TRUE,0.33314518547263333,0.6668548145273667
Louisiana,Tensas Parish,DEM,REP,1329,1197,TRUE,FALSE,0.5261282660332541,0.47387173396674587
Louisiana,Terrebonne Parish,DEM,REP,11198,34339,FALSE,TRUE,0.24590991940619716,0.7540900805938029
Louisiana,Union Parish,DEM,REP,2654,8407,FALSE,TRUE,0.23994213904710243,0.7600578609528976
Louisiana,Vermilion Parish,DEM,REP,5009,21930,FALSE,TRUE,0.1859386020268013,0.8140613979731988
Louisiana,Vernon Parish,DEM,REP,2898,14107,FALSE,TRUE,0.17042046456924434,0.8295795354307557
Louisiana,Washington Parish,DEM,REP,5970,13307,FALSE,TRUE,0.3096954920371427,0.6903045079628574
Louisiana,Webster Parish,DEM,REP,6172,11830,FALSE,TRUE,0.34285079435618265,0.6571492056438173
Louisiana,West Baton Rouge Parish,DEM,REP,6200,7684,FALSE,TRUE,0.4465571881302218,0.5534428118697782
Louisiana,West Carroll Parish,DEM,REP,710,4317,FALSE,TRUE,0.14123731848020687,0.8587626815197931
Louisiana,West Feliciana Parish,DEM,REP,2298,3863,FALSE,TRUE,0.3729913975004058,0.6270086024995942
Louisiana,Winn Parish,DEM,REP,1543,4619,FALSE,TRUE,0.2504057124310289,0.7495942875689712
Maine,Aroostook Cty Townships,DEM,REP,1069,1141,FALSE,TRUE,0.483710407239819,0.5162895927601809
Maine,Franklin Cty Townships,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Hancock Cty Townships,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Oxford Cty Townships,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Penobscot Cty Townships,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Piscataquis Cty Townshps,DEM,REP,26,61,FALSE,TRUE,0.2988505747126437,0.7011494252873562
Maine,Somerset Cty Townships,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Washington Cty Townships,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Indian Township Vtng Dst,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Oxbow Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Pleasant Point Votng Dst,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Auburn,DEM,REP,6471,5426,TRUE,FALSE,0.5439186349499874,0.4560813650500126
Maine,Durham,DEM,REP,1361,1333,TRUE,FALSE,0.5051967334818114,0.4948032665181886
Maine,Greene,DEM,REP,914,1663,FALSE,TRUE,0.35467597982149784,0.6453240201785022
Maine,Leeds,DEM,REP,505,818,FALSE,TRUE,0.381708238851096,0.618291761148904
Maine,Lewiston,DEM,REP,9578,7206,TRUE,FALSE,0.5706625357483317,0.4293374642516683
Maine,Lisbon,DEM,REP,2190,2853,FALSE,TRUE,0.43426531826293874,0.5657346817370612
Maine,Livermore,DEM,REP,573,783,FALSE,TRUE,0.4225663716814159,0.5774336283185841
Maine,Livermore Falls,DEM,REP,540,809,FALSE,TRUE,0.40029651593773163,0.5997034840622684
Maine,Mechanic Falls,DEM,REP,650,989,FALSE,TRUE,0.39658328248932273,0.6034167175106773
Maine,Minot,DEM,REP,676,1040,FALSE,TRUE,0.3939393939393939,0.6060606060606061
Maine,Poland,DEM,REP,1513,1906,FALSE,TRUE,0.44252705469435505,0.557472945305645
Maine,Sabattus,DEM,REP,1034,1765,FALSE,TRUE,0.3694176491604144,0.6305823508395856
Maine,Turner,DEM,REP,1288,2052,FALSE,TRUE,0.38562874251497004,0.61437125748503
Maine,Wales,DEM,REP,275,616,FALSE,TRUE,0.30864197530864196,0.691358024691358
Maine,Allagash,DEM,REP,74,95,FALSE,TRUE,0.4378698224852071,0.5621301775147929
Maine,Amity,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Ashland,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Blaine,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Bridgewater,DEM,REP,82,214,FALSE,TRUE,0.27702702702702703,0.722972972972973
Maine,Caribou,DEM,REP,1702,2262,FALSE,TRUE,0.429364278506559,0.570635721493441
Maine,Cary Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Castle Hill,DEM,REP,97,130,FALSE,TRUE,0.42731277533039647,0.5726872246696035
Maine,Caswell,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Chapman,DEM,REP,97,177,FALSE,TRUE,0.354014598540146,0.6459854014598541
Maine,Crystal,DEM,REP,39,120,FALSE,TRUE,0.24528301886792453,0.7547169811320755
Maine,Cyr Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Dyer Brook,DEM,REP,40,106,FALSE,TRUE,0.273972602739726,0.726027397260274
Maine,Eagle Lake,DEM,REP,197,256,FALSE,TRUE,0.434878587196468,0.565121412803532
Maine,Easton,DEM,REP,241,467,FALSE,TRUE,0.3403954802259887,0.6596045197740112
Maine,Fort Fairfield,DEM,REP,674,985,FALSE,TRUE,0.4062688366485835,0.5937311633514165
Maine,Fort Kent,DEM,REP,1069,1141,FALSE,TRUE,0.483710407239819,0.5162895927601809
Maine,Frenchville,DEM,REP,235,361,FALSE,TRUE,0.39429530201342283,0.6057046979865772
Maine,Garfield Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Glenwood Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Grand Isle,DEM,REP,107,119,FALSE,TRUE,0.47345132743362833,0.5265486725663717
Maine,Hamlin,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Hammond,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Haynesville,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Hersey,DEM,REP,8,33,FALSE,TRUE,0.1951219512195122,0.8048780487804879
Maine,Hodgdon,DEM,REP,113,613,FALSE,TRUE,0.15564738292011018,0.8443526170798898
Maine,Houlton,DEM,REP,1046,1639,FALSE,TRUE,0.38957169459962754,0.6104283054003725
Maine,Island Falls,DEM,REP,132,306,FALSE,TRUE,0.3013698630136986,0.6986301369863014
Maine,Limestone,DEM,REP,325,423,FALSE,TRUE,0.4344919786096257,0.5655080213903743
Maine,Linneus,DEM,REP,93,411,FALSE,TRUE,0.18452380952380953,0.8154761904761905
Maine,Littleton,DEM,REP,141,381,FALSE,TRUE,0.27011494252873564,0.7298850574712643
Maine,Ludlow,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Macwahoc Plt.,DEM,REP,12,30,FALSE,TRUE,0.2857142857142857,0.7142857142857143
Maine,Madawaska,DEM,REP,1143,940,TRUE,FALSE,0.5487277964474316,0.45127220355256836
Maine,Mapleton,DEM,REP,406,726,FALSE,TRUE,0.3586572438162544,0.6413427561837456
Maine,Mars Hill,DEM,REP,222,511,FALSE,TRUE,0.30286493860845837,0.6971350613915417
Maine,Masardis,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Merrill,DEM,REP,43,91,FALSE,TRUE,0.3208955223880597,0.6791044776119404
Maine,Monticello,DEM,REP,96,335,FALSE,TRUE,0.22273781902552203,0.777262180974478
Maine,Moro Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Nashville Plt.,DEM,REP,7,16,FALSE,TRUE,0.30434782608695654,0.6956521739130435
Maine,New Canada,DEM,REP,61,93,FALSE,TRUE,0.3961038961038961,0.6038961038961039
Maine,New Limerick,DEM,REP,115,253,FALSE,TRUE,0.3125,0.6875
Maine,New Sweden,DEM,REP,137,178,FALSE,TRUE,0.43492063492063493,0.5650793650793651
Maine,Oakfield,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Orient,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Penobscot Nation Vot Dst,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Perham,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Portage Lake,DEM,REP,99,160,FALSE,TRUE,0.38223938223938225,0.6177606177606177
Maine,Presque Isle,DEM,REP,1849,2266,FALSE,TRUE,0.44933171324422844,0.5506682867557715
Maine,Reed Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Saint Agatha,DEM,REP,292,334,FALSE,TRUE,0.46645367412140576,0.5335463258785942
Maine,St. Francis,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,St. John Plt.,DEM,REP,63,104,FALSE,TRUE,0.3772455089820359,0.6227544910179641
Maine,Sherman,DEM,REP,157,497,FALSE,TRUE,0.2400611620795107,0.7599388379204893
Maine,Smyrna,DEM,REP,46,111,FALSE,TRUE,0.2929936305732484,0.7070063694267517
Maine,Stockholm,DEM,REP,70,86,FALSE,TRUE,0.44871794871794873,0.5512820512820513
Maine,Van Buren,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Wade,DEM,REP,53,79,FALSE,TRUE,0.4015151515151515,0.5984848484848485
Maine,Wallagrass,DEM,REP,153,134,TRUE,FALSE,0.5331010452961672,0.4668989547038328
Maine,Washburn,DEM,REP,278,518,FALSE,TRUE,0.3492462311557789,0.6507537688442211
Maine,Westfield,DEM,REP,92,174,FALSE,TRUE,0.3458646616541353,0.6541353383458647
Maine,Westmanland,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Weston,DEM,REP,55,125,FALSE,TRUE,0.3055555555555556,0.6944444444444444
Maine,Winterville Plt.,DEM,REP,49,72,FALSE,TRUE,0.4049586776859504,0.5950413223140496
Maine,Woodland,DEM,REP,239,409,FALSE,TRUE,0.36882716049382713,0.6311728395061729
Maine,Baldwin,DEM,REP,350,623,FALSE,TRUE,0.3597122302158273,0.6402877697841727
Maine,Bridgton,DEM,REP,1656,1528,TRUE,FALSE,0.5201005025125628,0.4798994974874372
Maine,Brunswick,DEM,REP,9708,3729,TRUE,FALSE,0.7224826970305872,0.2775173029694128
Maine,Cape Elizabeth,DEM,REP,5349,1462,TRUE,FALSE,0.7853472324181471,0.21465276758185292
Maine,Casco,DEM,REP,1036,1184,FALSE,TRUE,0.4666666666666667,0.5333333333333333
Maine,Chebeague Island,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Cumberland,DEM,REP,4074,1800,TRUE,FALSE,0.693564862104188,0.306435137895812
Maine,Falmouth,DEM,REP,6147,2672,TRUE,FALSE,0.6970178024719356,0.30298219752806443
Maine,Freeport,DEM,REP,4327,1675,TRUE,FALSE,0.7209263578807065,0.27907364211929353
Maine,Frye Island,DEM,REP,38,19,TRUE,FALSE,0.6666666666666666,0.33333333333333337
Maine,Gorham,DEM,REP,6460,4275,TRUE,FALSE,0.6017699115044248,0.3982300884955752
Maine,Gray,DEM,REP,2653,2557,TRUE,FALSE,0.5092130518234165,0.4907869481765835
Maine,Harpswell,DEM,REP,2379,1423,TRUE,FALSE,0.6257233035244608,0.3742766964755392
Maine,Harrison,DEM,REP,741,796,FALSE,TRUE,0.48210800260247233,0.5178919973975277
Maine,Long Island,DEM,REP,133,53,TRUE,FALSE,0.7150537634408602,0.28494623655913975
Maine,Naples,DEM,REP,1039,1389,FALSE,TRUE,0.42792421746293247,0.5720757825370675
Maine,New Gloucester,DEM,REP,1720,1757,FALSE,TRUE,0.4946793212539546,0.5053206787460454
Maine,North Yarmouth,DEM,REP,1862,1018,TRUE,FALSE,0.6465277777777778,0.3534722222222222
Maine,Portland,DEM,REP,33784,6483,TRUE,FALSE,0.8389996771549905,0.16100032284500954
Maine,Pownal,DEM,REP,685,489,TRUE,FALSE,0.5834752981260647,0.4165247018739353
Maine,Raymond,DEM,REP,1589,1472,TRUE,FALSE,0.5191114015027769,0.4808885984972231
Maine,Scarborough,DEM,REP,9487,5217,TRUE,FALSE,0.6451985854189336,0.3548014145810664
Maine,Sebago,DEM,REP,529,719,FALSE,TRUE,0.4238782051282051,0.5761217948717949
Maine,South Portland,DEM,REP,12075,3781,TRUE,FALSE,0.7615413723511605,0.23845862764883952
Maine,Standish,DEM,REP,2818,3076,FALSE,TRUE,0.4781133355955209,0.5218866644044791
Maine,Westbrook,DEM,REP,7359,3579,TRUE,FALSE,0.6727921009325288,0.32720789906747116
Maine,Windham,DEM,REP,5780,5276,TRUE,FALSE,0.5227930535455861,0.47720694645441386
Maine,Yarmouth,DEM,REP,4785,1439,TRUE,FALSE,0.7687982005141388,0.23120179948586117
Maine,Avon,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Carrabassett Valley,DEM,REP,348,164,TRUE,FALSE,0.6796875,0.3203125
Maine,Carthage,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Chesterville,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Coplin Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Dallas Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Eustis,DEM,REP,173,253,FALSE,TRUE,0.4061032863849765,0.5938967136150235
Maine,Farmington,DEM,REP,2225,1541,TRUE,FALSE,0.5908125331917153,0.40918746680828466
Maine,Industry,DEM,REP,232,253,FALSE,TRUE,0.47835051546391755,0.5216494845360824
Maine,Jay,DEM,REP,1220,1375,FALSE,TRUE,0.4701348747591522,0.5298651252408477
Maine,Kingfield,DEM,REP,407,444,FALSE,TRUE,0.4782608695652174,0.5217391304347826
Maine,New Sharon,DEM,REP,391,528,FALSE,TRUE,0.42546245919477693,0.5745375408052231
Maine,New Vineyard,DEM,REP,154,293,FALSE,TRUE,0.34451901565995524,0.6554809843400448
Maine,Phillips,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Rangeley,DEM,REP,294,449,FALSE,TRUE,0.39569313593539707,0.604306864064603
Maine,Rangeley Plt.,DEM,REP,57,86,FALSE,TRUE,0.3986013986013986,0.6013986013986015
Maine,Sandy River Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Strong,DEM,REP,266,526,FALSE,TRUE,0.33585858585858586,0.6641414141414141
Maine,Temple,DEM,REP,172,155,TRUE,FALSE,0.5259938837920489,0.4740061162079511
Maine,Weld,DEM,REP,149,144,TRUE,FALSE,0.5085324232081911,0.49146757679180886
Maine,Wilton,DEM,REP,973,1113,FALSE,TRUE,0.4664429530201342,0.5335570469798658
Maine,Amherst,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Aurora,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Bar Harbor,DEM,REP,2678,804,TRUE,FALSE,0.7690982194141298,0.2309017805858702
Maine,Blue Hill,DEM,REP,1310,624,TRUE,FALSE,0.6773526370217167,0.32264736297828334
Maine,Brooklin,DEM,REP,426,189,TRUE,FALSE,0.6926829268292682,0.30731707317073176
Maine,Brooksville,DEM,REP,450,219,TRUE,FALSE,0.672645739910314,0.32735426008968604
Maine,Bucksport,DEM,REP,1278,1481,FALSE,TRUE,0.4632113084450888,0.5367886915549112
Maine,Castine,DEM,REP,346,136,TRUE,FALSE,0.7178423236514523,0.2821576763485477
Maine,Cranberry Isles,DEM,REP,95,36,TRUE,FALSE,0.7251908396946565,0.2748091603053435
Maine,Dedham,DEM,REP,545,582,FALSE,TRUE,0.4835847382431233,0.5164152617568767
Maine,Deer Isle,DEM,REP,806,496,TRUE,FALSE,0.6190476190476191,0.38095238095238093
Maine,Eastbrook,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Ellsworth,DEM,REP,2273,2356,FALSE,TRUE,0.4910347807301793,0.5089652192698206
Maine,Franklin,DEM,REP,381,459,FALSE,TRUE,0.45357142857142857,0.5464285714285715
Maine,Frenchboro,DEM,REP,12,19,FALSE,TRUE,0.3870967741935484,0.6129032258064516
Maine,Gouldsboro,DEM,REP,477,612,FALSE,TRUE,0.4380165289256198,0.5619834710743802
Maine,Great Pond,DEM,REP,18,25,FALSE,TRUE,0.4186046511627907,0.5813953488372092
Maine,Hancock,DEM,REP,659,778,FALSE,TRUE,0.45859429366736254,0.5414057063326374
Maine,Lamoine,DEM,REP,616,576,TRUE,FALSE,0.5167785234899329,0.4832214765100671
Maine,Mariaville,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Mount Desert,DEM,REP,1066,381,TRUE,FALSE,0.736696613683483,0.26330338631651695
Maine,Orland,DEM,REP,691,693,FALSE,TRUE,0.49927745664739887,0.5007225433526011
Maine,Osborn,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Otis,DEM,REP,153,323,FALSE,TRUE,0.32142857142857145,0.6785714285714286
Maine,Penobscot,DEM,REP,512,306,TRUE,FALSE,0.6259168704156479,0.3740831295843521
Maine,Sedgwick,DEM,REP,511,321,TRUE,FALSE,0.6141826923076923,0.3858173076923077
Maine,Sorrento,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Southwest Harbor,DEM,REP,728,381,TRUE,FALSE,0.6564472497745717,0.3435527502254283
Maine,Stonington,DEM,REP,409,220,TRUE,FALSE,0.6502384737678856,0.34976152623211443
Maine,Sullivan,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Surry,DEM,REP,596,464,TRUE,FALSE,0.5622641509433962,0.4377358490566038
Maine,Swan's Island,DEM,REP,132,129,TRUE,FALSE,0.5057471264367817,0.49425287356321834
Maine,Tremont,DEM,REP,590,422,TRUE,FALSE,0.5830039525691699,0.4169960474308301
Maine,Trenton,DEM,REP,509,451,TRUE,FALSE,0.5302083333333333,0.4697916666666667
Maine,Verona,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Waltham,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Winter Harbor,DEM,REP,145,179,FALSE,TRUE,0.44753086419753085,0.5524691358024691
Maine,Albion,DEM,REP,385,801,FALSE,TRUE,0.3246205733558179,0.6753794266441822
Maine,Augusta,DEM,REP,5248,4155,TRUE,FALSE,0.5581197490162714,0.44188025098372863
Maine,Belgrade,DEM,REP,993,1166,FALSE,TRUE,0.45993515516442796,0.540064844835572
Maine,Benton,DEM,REP,607,984,FALSE,TRUE,0.38152105593966057,0.6184789440603394
Maine,Chelsea,DEM,REP,605,917,FALSE,TRUE,0.39750328515111694,0.6024967148488831
Maine,China,DEM,REP,1107,1395,FALSE,TRUE,0.44244604316546765,0.5575539568345323
Maine,Clinton,DEM,REP,641,1096,FALSE,TRUE,0.3690270581462291,0.6309729418537708
Maine,Farmingdale,DEM,REP,903,768,TRUE,FALSE,0.5403949730700179,0.45960502692998206
Maine,Fayette,DEM,REP,388,421,FALSE,TRUE,0.4796044499381953,0.5203955500618047
Maine,Gardiner,DEM,REP,1694,1471,TRUE,FALSE,0.5352290679304897,0.46477093206951026
Maine,Hallowell,DEM,REP,1277,445,TRUE,FALSE,0.7415795586527294,0.2584204413472706
Maine,Litchfield,DEM,REP,850,1260,FALSE,TRUE,0.4028436018957346,0.5971563981042654
Maine,Manchester,DEM,REP,832,810,TRUE,FALSE,0.5066991473812423,0.49330085261875767
Maine,Monmouth,DEM,REP,1079,1397,FALSE,TRUE,0.43578352180936997,0.56421647819063
Maine,Mount Vernon,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Oakland,DEM,REP,1681,1853,FALSE,TRUE,0.4756649688737974,0.5243350311262026
Maine,Pittston,DEM,REP,691,1034,FALSE,TRUE,0.40057971014492755,0.5994202898550725
Maine,Randolph,DEM,REP,467,533,FALSE,TRUE,0.467,0.5329999999999999
Maine,Readfield,DEM,REP,943,818,TRUE,FALSE,0.5354911981828506,0.4645088018171494
Maine,Rome,DEM,REP,340,350,FALSE,TRUE,0.4927536231884058,0.5072463768115942
Maine,Sidney,DEM,REP,1184,1688,FALSE,TRUE,0.41225626740947074,0.5877437325905293
Maine,Unity,DEM,REP,444,455,FALSE,TRUE,0.4938820912124583,0.5061179087875417
Maine,Vassalboro,DEM,REP,1075,1394,FALSE,TRUE,0.4353989469420818,0.5646010530579182
Maine,Vienna,DEM,REP,186,208,FALSE,TRUE,0.4720812182741117,0.5279187817258884
Maine,Waterville,DEM,REP,4991,2619,TRUE,FALSE,0.6558475689881734,0.3441524310118266
Maine,Wayne,DEM,REP,506,343,TRUE,FALSE,0.5959952885747939,0.4040047114252061
Maine,West Gardiner,DEM,REP,1000,1317,FALSE,TRUE,0.43159257660768235,0.5684074233923176
Maine,Windsor,DEM,REP,477,899,FALSE,TRUE,0.34665697674418605,0.653343023255814
Maine,Winslow,DEM,REP,2184,2360,FALSE,TRUE,0.48063380281690143,0.5193661971830985
Maine,Winthrop,DEM,REP,1963,1649,TRUE,FALSE,0.5434662236987818,0.45653377630121816
Maine,Appleton,DEM,REP,478,407,TRUE,FALSE,0.5401129943502825,0.4598870056497175
Maine,Camden,DEM,REP,2931,832,TRUE,FALSE,0.7788998139782088,0.22110018602179116
Maine,Cushing,DEM,REP,424,520,FALSE,TRUE,0.4491525423728814,0.5508474576271186
Maine,Friendship,DEM,REP,309,477,FALSE,TRUE,0.3931297709923664,0.6068702290076335
Maine,Hope,DEM,REP,653,443,TRUE,FALSE,0.5958029197080292,0.40419708029197077
Maine,Isle Au Haut,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Matinicus Isle Plt.,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,North Haven,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Owl's Head,DEM,REP,584,454,TRUE,FALSE,0.5626204238921002,0.4373795761078998
Maine,Rockland,DEM,REP,2493,1363,TRUE,FALSE,0.6465248962655602,0.3534751037344398
Maine,Rockport,DEM,REP,1694,776,TRUE,FALSE,0.68582995951417,0.31417004048582997
Maine,St. George,DEM,REP,1108,660,TRUE,FALSE,0.6266968325791855,0.3733031674208145
Maine,South Thomaston,DEM,REP,574,403,TRUE,FALSE,0.5875127942681678,0.4124872057318322
Maine,Thomaston,DEM,REP,960,664,TRUE,FALSE,0.5911330049261084,0.40886699507389157
Maine,Union,DEM,REP,726,786,FALSE,TRUE,0.4801587301587302,0.5198412698412698
Maine,Vinalhaven,DEM,REP,531,287,TRUE,FALSE,0.6491442542787286,0.35085574572127143
Maine,Warren,DEM,REP,918,1258,FALSE,TRUE,0.421875,0.578125
Maine,Washington,DEM,REP,415,540,FALSE,TRUE,0.43455497382198954,0.5654450261780104
Maine,Alna,DEM,REP,320,174,TRUE,FALSE,0.6477732793522267,0.3522267206477733
Maine,Boothbay,DEM,REP,1229,922,TRUE,FALSE,0.5713621571362157,0.42863784286378426
Maine,Boothbay Harbor,DEM,REP,814,545,TRUE,FALSE,0.5989698307579102,0.4010301692420898
Maine,Bremen,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Bristol,DEM,REP,1275,808,TRUE,FALSE,0.6120979356697072,0.38790206433029284
Maine,Damariscotta,DEM,REP,980,463,TRUE,FALSE,0.6791406791406791,0.3208593208593209
Maine,Dresden,DEM,REP,542,580,FALSE,TRUE,0.483065953654189,0.516934046345811
Maine,Edgecomb,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Jefferson,DEM,REP,679,951,FALSE,TRUE,0.4165644171779141,0.5834355828220859
Maine,Monhegan Plt.,DEM,REP,51,7,TRUE,FALSE,0.8793103448275862,0.12068965517241381
Maine,Newcastle,DEM,REP,923,403,TRUE,FALSE,0.696078431372549,0.303921568627451
Maine,Nobleboro,DEM,REP,729,559,TRUE,FALSE,0.5659937888198758,0.43400621118012417
Maine,Somerville,DEM,REP,131,213,FALSE,TRUE,0.3808139534883721,0.6191860465116279
Maine,South Bristol,DEM,REP,429,261,TRUE,FALSE,0.6217391304347826,0.37826086956521743
Maine,Southport,DEM,REP,306,173,TRUE,FALSE,0.6388308977035491,0.36116910229645094
Maine,Waldoboro,DEM,REP,1294,1568,FALSE,TRUE,0.45213137665967856,0.5478686233403214
Maine,Westport,DEM,REP,303,231,TRUE,FALSE,0.5674157303370787,0.4325842696629213
Maine,Whitefield,DEM,REP,688,753,FALSE,TRUE,0.4774462179042332,0.5225537820957669
Maine,Wiscasset,DEM,REP,1114,1112,TRUE,FALSE,0.5004492362982929,0.49955076370170715
Maine,Andover,DEM,REP,223,293,FALSE,TRUE,0.4321705426356589,0.5678294573643411
Maine,Bethel,DEM,REP,1006,749,TRUE,FALSE,0.5732193732193732,0.4267806267806268
Maine,Brownfield,DEM,REP,468,466,TRUE,FALSE,0.5010706638115632,0.4989293361884368
Maine,Buckfield,DEM,REP,436,636,FALSE,TRUE,0.40671641791044777,0.5932835820895522
Maine,Byron,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Canton,DEM,REP,154,374,FALSE,TRUE,0.2916666666666667,0.7083333333333333
Maine,Denmark,DEM,REP,404,392,TRUE,FALSE,0.507537688442211,0.49246231155778897
Maine,Dixfield,DEM,REP,460,803,FALSE,TRUE,0.3642121931908155,0.6357878068091845
Maine,Fryeburg,DEM,REP,1060,813,TRUE,FALSE,0.5659369994660972,0.4340630005339028
Maine,Gilead,DEM,REP,0,0,TRUE,FALSE,NaN,NaN
Maine,Greenwood,DEM,REP,278,242,TRUE,FALSE,0.5346153846153846,0.4653846153846154
